0.004843169507419365,2.478621325289306,2.2552510923665032,-0.16124392966359835,0.5925538139447908,2.7782171774445334,0.10198586929631603,1.5231988748389118,2.134974685461519,1.9101798168018274,0.254122963631509,2.495926527921248,2.794816559588263,1.179998552457043,0.4277669676643485,0.2812836932422249,2.892567205528966,1.6047765026452296,1.7720643598475956,0.6169810829721081,1.0
1.8616941746624507,2.987806564799874,1.9551373620689871,3.4567719994704036,1.9851713763108363,3.384955099985363,3.6977448241233764,2.4592062156821237,3.3841984343188605,4.8195344507786135,0.56419331798087,3.7319083794642998,3.1573573486796516,1.7124765427278261,3.515463114623701,6.209022632921083,1.2229308334705642,3.663179302957686,0.2860669574206176,4.52139138412301,1.0
4.311312213632666,3.113160743426901,3.444350929401831,3.019379186926855,1.7644699304223348,3.506497059217499,3.097496941425461,2.710915668685761,3.486647944931926,3.777237445418444,2.7888987902262263,2.4939752917834173,3.087615612987013,1.7868342661741052,1.7134493645920403,3.0328926565276983,3.0453063716675195,3.1425671130225927,1.7314234656409875,3.585278176842558,0.0
3.0785239601337215,0.8012177456343619,-0.4912930110192142,2.9789567671804504,2.8151366685367707,-0.2526143311536968,1.7157626484283766,1.835840645420304,1.5285559965552369,0.9659528002501049,3.0647163326933793,2.6375140310952174,2.374678379559792,3.3856637207434392,0.8231541008691386,1.099312177911494,1.5868867604196066,2.5214170730645296,3.039529453140372,3.2767226999843078,0.0
4.811254169332885,2.604613696958297,4.106922357880171,4.265874622808411,3.566582533900954,4.289191075706953,6.354106096792166,4.277840702804611,5.117895649071409,2.7679149523736566,2.6005775749807345,4.6255635862316264,2.854684429619531,1.7901074024947765,3.579062609269685,5.973871925293239,4.291285868549822,1.5535364626694286,2.616317555998884,1.385239138201448,0.0
2.5569993404468767,-1.2075226664780752,3.614665287497121,3.9539826132257705,-0.02796336367311647,3.1506803721108874,-0.20052134999140336,4.370562507023002,1.3608372623595875,2.2977442126986505,0.19002355645070956,-0.567092357876178,1.7810878814958246,2.038872194349743,1.989079347246092,2.717304987378272,1.3519340913908073,0.4563685456427211,-0.7400376732492722,2.4681278651297696,0.0
4.05156635468118,4.528823337704589,5.446996254171641,3.3904607887613913,6.446123458008226,5.277535859996517,4.045962823721856,3.3773430375491715,4.05007267814382,3.553022531551738,4.925464748705249,3.166313101784613,3.964842233172369,6.0117365693390346,5.6697356664906025,5.544627380718483,5.175697959280891,3.0702563031987262,5.755668626204907,5.452004441904087,1.0
6.1645474557638,1.3406277008289122,4.163556944115907,6.724419117952739,3.648979876482227,2.4786577136374093,1.253585164565143,5.6646937199665555,1.997883823841349,3.211661124988444,3.5620759568588998,3.1129123075910483,6.63008117115592,5.843080832224263,2.643292540550904,0.9716208379135676,2.955259143157293,3.9057226684519355,3.337478794223909,6.190118856389634,1.0
3.0092720774527626,4.247542835305157,4.267502834970402,2.6180011279666697,2.4758057294002,4.738687931991027,2.3668203110145054,3.71674739867765,2.2899995574494936,4.573082315690004,0.6390573268129464,3.962791405099246,3.9556875451236637,2.710182145722966,1.518269205747684,2.5730970185402926,3.285607739083098,5.303995513131806,1.9595038182586788,1.5802116083375362,0.0
-4.179214968961637,1.780220224279079,-1.7900870258474708,-2.005782160762334,-1.6840387883139518,-1.2922189910977646,0.12326541724724294,-2.85726438093619,-3.4790437315581144,-2.5175300488809835,-1.1464749860484031,-1.417459967141183,-2.865363929968513,-4.123057816707664,-1.1197604306156717,-1.88830905041764,-2.7626121945357545,-2.8828312701280048,-1.0251395696381496,-1.6156457039939498,0.0
